time,0.xpos,0.ypos,0.xvel,0.yvel,0.mass,1.xpos,1.ypos,1.xvel,1.yvel,1.mass,2.xpos,2.ypos,2.xvel,2.yvel,2.mass,time_limit,
1180.000000,22.951493,0.023485,0.038901,0.000060,5999999999999999899336704.000000,384398113.575917,1179998.069735,-3.197327,999.995093,72999999999999997902848.000000,16328930.289029,3043991.061629,6538.418799,2397.757743,20000.000000,1000000000.000000,
1190.000000,23.342149,0.024087,0.039230,0.000061,5999999999999999899336704.000000,384398081.467171,1189998.020244,-3.224423,999.995009,72999999999999997902848.000000,16394243.347479,3067955.361874,6524.212716,2395.104307,20000.000000,1000000000.000000,
1200.000000,23.736103,0.024699,0.039560,0.000062,5999999999999999899336704.000000,384398049.087465,1199997.969913,-3.251519,999.994925,72999999999999997902848.000000,16459414.937009,3091893.187652,6510.124731,2392.462838,20000.000000,1000000000.000000,
1210.000000,24.133352,0.025322,0.039890,0.000063,5999999999999999899336704.000000,384398016.436800,1209997.918737,-3.278614,999.994840,72999999999999997902848.000000,16524446.230141,3115804.658289,6496.153159,2389.833267,20000.000000,1000000000.000000,
1220.000000,24.533899,0.025955,0.040219,0.000064,5999999999999999899336704.000000,384397983.515176,1219997.866708,-3.305710,999.994754,72999999999999997902848.000000,16589338.382716,3139689.892426,6482.296348,2387.215526,20000.000000,1000000000.000000,
1230.000000,24.937742,0.026599,0.040549,0.000065,5999999999999999899336704.000000,384397950.322593,1229997.813819,-3.332806,999.994668,72999999999999997902848.000000,16654092.534232,3163549.008007,6468.552680,2384.609545,20000.000000,1000000000.000000,
1240.000000,25.344882,0.027253,0.040879,0.000066,5999999999999999899336704.000000,384397916.859051,1239997.760062,-3.359902,999.994581,72999999999999997902848.000000,16718709.808165,3187382.122284,6454.920569,2382.015254,20000.000000,1000000000.000000,
1250.000000,25.755318,0.027917,0.041208,0.000067,5999999999999999899336704.000000,384397883.124550,1249997.705432,-3.386998,999.994493,72999999999999997902848.000000,16783191.312293,3211189.351813,6441.398462,2379.432583,20000.000000,1000000000.000000,
1260.000000,26.169051,0.028593,0.041538,0.000068,5999999999999999899336704.000000,384397849.119089,1259997.649921,-3.414094,999.994405,72999999999999997902848.000000,16847538.139001,3234970.812453,6427.984834,2376.861464,20000.000000,1000000000.000000,
1270.000000,26.586081,0.029279,0.041868,0.000069,5999999999999999899336704.000000,384397814.842670,1269997.593521,-3.441190,999.994315,72999999999999997902848.000000,16911751.365585,3258726.619366,6414.678191,2374.301826,20000.000000,1000000000.000000,
1280.000000,27.006407,0.029976,0.042197,0.000070,5999999999999999899336704.000000,384397780.295292,1279997.536227,-3.468286,999.994226,72999999999999997902848.000000,16975832.054544,3282456.887015,6401.477067,2371.753600,20000.000000,1000000000.000000,
1290.000000,27.430030,0.030684,0.042527,0.000071,5999999999999999899336704.000000,384397745.476955,1289997.478030,-3.495382,999.994135,72999999999999997902848.000000,17039781.253871,3306161.729164,6388.380027,2369.216715,20000.000000,1000000000.000000,
1300.000000,27.856950,0.031403,0.042857,0.000072,5999999999999999899336704.000000,384397710.387660,1299997.418923,-3.522478,999.994044,72999999999999997902848.000000,17103599.997328,3329841.258880,6375.385661,2366.691101,20000.000000,1000000000.000000,
1310.000000,28.287167,0.032133,0.043186,0.000074,5999999999999999899336704.000000,384397675.027405,1309997.358901,-3.549573,999.993952,72999999999999997902848.000000,17167289.304720,3353495.588534,6362.492586,2364.176690,20000.000000,1000000000.000000,
1320.000000,28.720680,0.032875,0.043516,0.000075,5999999999999999899336704.000000,384397639.396191,1319997.297955,-3.576669,999.993859,72999999999999997902848.000000,17230850.182163,3377124.829795,6349.699447,2361.673412,20000.000000,1000000000.000000,
1330.000000,29.157489,0.033628,0.043846,0.000076,5999999999999999899336704.000000,384397603.494019,1329997.236078,-3.603765,999.993766,72999999999999997902848.000000,17294283.622342,3400729.093642,6337.004913,2359.181196,20000.000000,1000000000.000000,
1340.000000,29.597596,0.034392,0.044175,0.000077,5999999999999999899336704.000000,384397567.320888,1339997.173264,-3.630861,999.993671,72999999999999997902848.000000,17357590.604763,3424308.490353,6324.407680,2356.699973,20000.000000,1000000000.000000,
1350.000000,30.040999,0.035168,0.044505,0.000078,5999999999999999899336704.000000,384397530.876797,1349997.109506,-3.657957,999.993577,72999999999999997902848.000000,17420772.096001,3447863.129518,6311.906465,2354.229675,20000.000000,1000000000.000000,
1360.000000,30.487699,0.035955,0.044835,0.000079,5999999999999999899336704.000000,384397494.161749,1359997.044795,-3.685053,999.993481,72999999999999997902848.000000,17483829.049941,3471393.120031,6299.500013,2351.770231,20000.000000,1000000000.000000,
1370.000000,30.937695,0.036754,0.045164,0.000080,5999999999999999899336704.000000,384397457.175741,1369996.979127,-3.712149,999.993385,72999999999999997902848.000000,17546762.408016,3494898.570096,6287.187088,2349.321574,20000.000000,1000000000.000000,
1380.000000,31.390988,0.037565,0.045494,0.000082,5999999999999999899336704.000000,384397419.918775,1379996.912492,-3.739245,999.993288,72999999999999997902848.000000,17609573.099429,3518379.587233,6274.966481,2346.883634,20000.000000,1000000000.000000,
1390.000000,31.847578,0.038387,0.045824,0.000083,5999999999999999899336704.000000,384397382.390850,1389996.844885,-3.766340,999.993190,72999999999999997902848.000000,17672262.041385,3541836.278269,6262.837001,2344.456343,20000.000000,1000000000.000000,
1400.000000,32.307464,0.039222,0.046153,0.000084,5999999999999999899336704.000000,384397344.591966,1399996.776298,-3.793436,999.993092,72999999999999997902848.000000,17734830.139308,3565268.749354,6250.797481,2342.039632,20000.000000,1000000000.000000,
1410.000000,32.770648,0.040068,0.046483,0.000085,5999999999999999899336704.000000,384397306.522123,1409996.706724,-3.820532,999.992993,72999999999999997902848.000000,17797278.287049,3588677.105952,6238.846775,2339.633434,20000.000000,1000000000.000000,
1420.000000,33.237127,0.040927,0.046813,0.000086,5999999999999999899336704.000000,384397268.181322,1419996.636156,-3.847628,999.992893,72999999999999997902848.000000,17859607.367104,3612061.452849,6226.983758,2337.237681,20000.000000,1000000000.000000,
1430.000000,33.706904,0.041798,0.047142,0.000088,5999999999999999899336704.000000,384397229.569562,1429996.564587,-3.874724,999.992793,72999999999999997902848.000000,17921818.250810,3635421.894156,6215.207323,2334.852305,20000.000000,1000000000.000000,
1440.000000,34.179977,0.042681,0.047472,0.000089,5999999999999999899336704.000000,384397190.686844,1439996.492010,-3.901820,999.992692,72999999999999997902848.000000,17983911.798548,3658758.533310,6203.516385,2332.477239,20000.000000,1000000000.000000,
1450.000000,34.656346,0.043576,0.047802,0.000090,5999999999999999899336704.000000,384397151.533167,1449996.418419,-3.928916,999.992590,72999999999999997902848.000000,18045888.859939,3682071.473078,6191.909877,2330.112416,20000.000000,1000000000.000000,
1460.000000,35.136013,0.044484,0.048131,0.000091,5999999999999999899336704.000000,384397112.108532,1459996.343805,-3.956011,999.992487,72999999999999997902848.000000,18107750.274028,3705360.815559,6180.386752,2327.757770,20000.000000,1000000000.000000,
1470.000000,35.618976,0.045404,0.048461,0.000093,5999999999999999899336704.000000,384397072.412938,1469996.268162,-3.983107,999.992384,72999999999999997902848.000000,18169496.869477,3728626.662188,6168.945979,2325.413235,20000.000000,1000000000.000000,
1480.000000,36.105236,0.046337,0.048791,0.000094,5999999999999999899336704.000000,384397032.446386,1479996.191483,-4.010203,999.992280,72999999999999997902848.000000,18231129.464741,3751869.113740,6157.586548,2323.078744,20000.000000,1000000000.000000,
1490.000000,36.594792,0.047283,0.049120,0.000095,5999999999999999899336704.000000,384396992.208875,1489996.113760,-4.037299,999.992175,72999999999999997902848.000000,18292648.868250,3775088.270331,6146.307464,2320.754232,20000.000000,1000000000.000000,
1500.000000,37.087645,0.048241,0.049450,0.000096,5999999999999999899336704.000000,384396951.700405,1499996.034987,-4.064395,999.992070,72999999999999997902848.000000,18354055.878579,3798284.231425,6135.107750,2318.439634,20000.000000,1000000000.000000,
1510.000000,37.583795,0.049212,0.049780,0.000098,5999999999999999899336704.000000,384396910.920977,1509995.955157,-4.091491,999.991964,72999999999999997902848.000000,18415351.284620,3821457.095833,6123.986447,2316.134884,20000.000000,1000000000.000000,
1520.000000,38.083241,0.050196,0.050109,0.000099,5999999999999999899336704.000000,384396869.870591,1519995.874263,-4.118587,999.991857,72999999999999997902848.000000,18476535.865745,3844606.961719,6112.942611,2313.839919,20000.000000,1000000000.000000,
1530.000000,38.585984,0.051194,0.050439,0.000100,5999999999999999899336704.000000,384396828.549246,1529995.792297,-4.145682,999.991750,72999999999999997902848.000000,18537610.391972,3867733.926606,6101.975314,2311.554673,20000.000000,1000000000.000000,
1540.000000,39.092024,0.052204,0.050769,0.000102,5999999999999999899336704.000000,384396786.956944,1539995.709253,-4.172778,999.991641,72999999999999997902848.000000,18598575.624120,3890838.087374,6091.083645,2309.279084,20000.000000,1000000000.000000,
1550.000000,39.601360,0.053228,0.051098,0.000103,5999999999999999899336704.000000,384396745.093682,1549995.625123,-4.199874,999.991532,72999999999999997902848.000000,18659432.313969,3913919.540269,6080.266706,2307.013088,20000.000000,1000000000.000000,
1560.000000,40.113993,0.054265,0.051428,0.000104,5999999999999999899336704.000000,384396702.959463,1559995.539900,-4.226970,999.991423,72999999999999997902848.000000,18720181.204405,3936978.380904,6069.523617,2304.756622,20000.000000,1000000000.000000,
1570.000000,40.629923,0.055315,0.051758,0.000106,5999999999999999899336704.000000,384396660.554285,1569995.453578,-4.254066,999.991313,72999999999999997902848.000000,18780823.029576,3960014.704264,6058.853510,2302.509623,20000.000000,1000000000.000000,
1580.000000,41.149149,0.056379,0.052087,0.000107,5999999999999999899336704.000000,384396617.878149,1579995.366149,-4.281162,999.991202,72999999999999997902848.000000,18841358.515030,3983028.604708,6048.255533,2300.272028,20000.000000,1000000000.000000,
1590.000000,41.671672,0.057456,0.052417,0.000108,5999999999999999899336704.000000,384396574.931054,1589995.277607,-4.308257,999.991090,72999999999999997902848.000000,18901788.377864,4006020.175977,6037.728847,2298.043777,20000.000000,1000000000.000000,
1600.000000,42.197492,0.058547,0.052747,0.000110,5999999999999999899336704.000000,384396531.713002,1599995.187943,-4.335353,999.990977,72999999999999997902848.000000,18962113.326857,4028989.511192,6027.272628,2295.824808,20000.000000,1000000000.000000,
1610.000000,42.726608,0.059651,0.053076,0.000111,5999999999999999899336704.000000,384396488.223991,1609995.097152,-4.362449,999.990864,72999999999999997902848.000000,19022334.062614,4051936.702863,6016.886065,2293.615058,20000.000000,1000000000.000000,
1620.000000,43.259021,0.060770,0.053406,0.000113,5999999999999999899336704.000000,384396444.464022,1619995.005226,-4.389545,999.990750,72999999999999997902848.000000,19082451.277689,4074861.842892,6006.568360,2291.414469,20000.000000,1000000000.000000,
1630.000000,43.794731,0.061902,0.053736,0.000114,5999999999999999899336704.000000,384396400.433095,1629994.912158,-4.416641,999.990636,72999999999999997902848.000000,19142465.656725,4097765.022573,5996.318728,2289.222979,20000.000000,1000000000.000000,
1640.000000,44.333737,0.063048,0.054065,0.000115,5999999999999999899336704.000000,384396356.131210,1639994.817942,-4.443736,999.990521,72999999999999997902848.000000,19202377.876578,4120646.332604,5986.136396,2287.040529,20000.000000,1000000000.000000,
1650.000000,44.876040,0.064209,0.054395,0.000117,5999999999999999899336704.000000,384396311.558367,1649994.722569,-4.470832,999.990405,72999999999999997902848.000000,19262188.606440,4143505.863081,5976.020604,2284.867059,20000.000000,1000000000.000000,
1660.000000,45.421639,0.065383,0.054725,0.000118,5999999999999999899336704.000000,384396266.714565,1659994.626033,-4.497928,999.990288,72999999999999997902848.000000,19321898.507965,4166343.703512,5965.970605,2282.702510,20000.000000,1000000000.000000,
1670.000000,45.970536,0.066572,0.055054,0.000120,5999999999999999899336704.000000,384396221.599806,1669994.528327,-4.525024,999.990171,72999999999999997902848.000000,19381508.235389,4189159.942813,5955.985662,2280.546823,20000.000000,1000000000.000000,
1680.000000,46.522729,0.067775,0.055384,0.000121,5999999999999999899336704.000000,384396176.214089,1679994.429443,-4.552120,999.990053,72999999999999997902848.000000,19441018.435645,4211954.669318,5946.065051,2278.399941,20000.000000,1000000000.000000,
1690.000000,47.078218,0.068993,0.055714,0.000122,5999999999999999899336704.000000,384396130.557414,1689994.329376,-4.579215,999.989934,72999999999999997902848.000000,19500429.748479,4234727.970779,5936.208060,2276.261805,20000.000000,1000000000.000000,
1700.000000,47.637004,0.070225,0.056043,0.000124,5999999999999999899336704.000000,384396084.629780,1699994.228117,-4.606311,999.989814,72999999999999997902848.000000,19559742.806565,4257479.934372,5926.413986,2274.132357,20000.000000,1000000000.000000,
1710.000000,48.199087,0.071471,0.056373,0.000125,5999999999999999899336704.000000,384396038.431189,1709994.125660,-4.633407,999.989694,72999999999999997902848.000000,19618958.235613,4280210.646702,5916.682138,2272.011542,20000.000000,1000000000.000000,
1720.000000,48.764467,0.072732,0.056703,0.000127,5999999999999999899336704.000000,384395991.961640,1719994.021998,-4.660503,999.989573,72999999999999997902848.000000,19678076.654479,4302920.193803,5907.011837,2269.899303,20000.000000,1000000000.000000,
1730.000000,49.333143,0.074008,0.057032,0.000128,5999999999999999899336704.000000,384395945.221134,1729993.917123,-4.687599,999.989452,72999999999999997902848.000000,19737098.675270,4325608.661150,5897.402412,2267.795582,20000.000000,1000000000.000000,
1740.000000,49.905116,0.075299,0.057362,0.000130,5999999999999999899336704.000000,384395898.209669,1739993.811029,-4.714694,999.989329,72999999999999997902848.000000,19796024.903448,4348276.133652,5887.853205,2265.700325,20000.000000,1000000000.000000,
1750.000000,50.480385,0.076605,0.057692,0.000131,5999999999999999899336704.000000,384395850.927246,1749993.703708,-4.741790,999.989206,72999999999999997902848.000000,19854855.937933,4370922.695668,5878.363566,2263.613475,20000.000000,1000000000.000000,
1760.000000,51.058951,0.077926,0.058021,0.000133,5999999999999999899336704.000000,384395803.373866,1759993.595153,-4.768886,999.989083,72999999999999997902848.000000,19913592.371203,4393548.431001,5868.932856,2261.534979,20000.000000,1000000000.000000,
1770.000000,51.640814,0.079261,0.058351,0.000134,5999999999999999899336704.000000,384395755.549528,1769993.485358,-4.795982,999.988958,72999999999999997902848.000000,19972234.789390,4416153.422908,5859.560446,2259.464781,20000.000000,1000000000.000000,
1780.000000,52.225974,0.080612,0.058681,0.000136,5999999999999999899336704.000000,384395707.454233,1779993.374316,-4.823077,999.988833,72999999999999997902848.000000,20030783.772378,4438737.754103,5850.245714,2257.402828,20000.000000,1000000000.000000,
